1628;X;X;X;X;X;5;X;5;X;3;X;X;X;X;2;X;X;X;X;X;3;2;X;X;X;X;3;4;X;X;X;X;X;2;1;0;1;2;X;4;X;X;X;4;X;2;1;0;X;X;3;X;4;5;X;X;X;3;X;X;X;1;2;3;4;X;X;X;X;X;X;X;0;X;2;X;X;X;X;4;X;X;X;5;5;1;5;X;1;X;X;4;X;3;2;X;4;4;X;2;X;2;3;5;X;3;X;X;X;3;2;5;4;3;X;5;X;X;X;X;1;0;X;4;X;4;X;X;2;1;0;3;X;2;5;1;2;4;X;X;4;3;5;X;5;X;2;X;4;3;X;X;X;3;X;0;X;3;X;5;3;2;3;1;X;X;X;X;X;X;5;X;X;X;X;X;4;X;X;3;X;4;X;1;X;X;X;X;X;1;0;4;2;X;X;X;1;X;4;1
1631;5;X;2;5;X;X;3;X;X;X;X;1;1;4;X;5;X;5;1;X;X;X;3;0;X;2;X;X;X;X;4;1;X;5;4;2;X;5;0;2;X;5;1;X;5;X;X;X;X;X;0;X;5;3;1;5;X;X;5;X;5;X;X;X;X;X;4;2;5;4;3;X;3;0;4;X;5;2;4;3;X;X;X;5;2;X;X;X;X;X;2;X;X;X;3;X;X;X;4;1;X;X;X;X;X;X;4;1;X;3;5;X;5;X;X;X;X;X;X;X;X;2;X;X;X;4;1;X;X;X;3;X;2;X;X;X;X;5;X;2;4;4;3;2;X;3;X;X;X;X;X;X;1;X;2;X;X;X;X;0;3;4;2;5;X;5;1;4;5;X;X;X;X;X;4;1;5;3;X;X;2;5;X;X;X;X;X;X;X;3;1;5;3;2;X;2;X;X;X;3
1145;X;4;4;4;4;4;4;X;4;X;4;X;4;4;4;4;4;4;X;4;X;4;X;4;4;X;4;X;4;4;X;4;4;4;4;X;X;X;4;4;X;4;4;X;4;4;4;4;X;4;4;X;4;4;4;X;4;X;4;4;4;X;4;X;4;4;4;X;4;4;4;4;4;4;4;X;4;4;X;X;4;4;4;X;4;X;4;4;4;4;4;X;4;4;4;4;4;X;4;X;4;4;4;4;4;X;X;4;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;4;X;X;X;3;X;X;2;5;X;X;X;X;4;X;X;4;X;X;X;4;3;5;X;4;X;X;X;X;X;X;X;X;X;X;3;X;X;X;X;X;4;X;X;X;5;X;X;X;X;X;X;X;X;X;2;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
52;3;4;X;X;X;3;1;X;X;X;4;3;X;4;X;X;X;X;X;5;2;4;5;X;4;3;X;X;X;X;X;3;X;5;X;3;X;X;2;X;X;3;X;X;3;X;5;X;3;X;3;X;1;1;1;3;X;X;X;4;X;1;2;X;X;3;4;3;3;4;1;1;X;1;X;1;X;X;X;3;3;5;2;X;3;3;4;X;5;X;X;5;X;3;3;3;X;X;X;X;X;3;X;3;X;X;X;4;1;1;X;X;X;X;2;X;3;X;3;3;2;1;X;3;X;5;4;X;X;X;3;5;3;3;1;X;X;2;1;X;X;X;4;X;X;5;X;X;X;X;X;4;4;X;3;X;X;2;X;3;X;1;3;5;X;X;X;X;X;X;X;X;X;X;3;X;X;X;X;X;4;3;X;X;X;X;3;3;X;5;X;X;X;2;3;X;3;X;X;X
1144;X;4;X;3;X;X;X;4;X;X;X;3;X;X;X;4;X;X;X;4;X;4;X;X;5;X;X;2;3;X;X;X;X;3;X;5;X;3;X;X;3;1;3;X;3;X;X;X;X;3;1;4;X;3;X;X;X;3;X;2;3;X;X;X;X;X;X;4;4;X;2;3;4;X;2;X;4;4;X;3;X;X;5;1;X;X;1;X;X;X;X;5;X;X;X;4;4;X;X;2;3;2;3;2;X;X;1;5;X;X;5;X;4;2;1;2;X;X;5;X;X;X;X;X;X;1;3;X;X;X;X;2;5;1;2;X;5;5;X;1;1;1;X;X;X;4;X;1;X;X;X;X;2;X;X;4;1;X;X;1;X;X;1;3;2;X;2;1;1;X;4;2;2;X;X;X;4;5;X;X;X;X;5;X;5;X;1;X;5;5;X;X;X;X;4;3;2;X;4;1
530;X;X;3;5;3;2;X;X;X;3;X;X;3;5;X;X;3;X;X;X;5;X;4;X;2;5;X;5;4;X;X;X;X;X;X;5;X;3;X;X;4;X;X;2;X;X;4;1;X;1;X;X;X;X;2;X;X;X;X;X;X;3;X;1;3;X;X;5;3;X;2;X;5;5;4;1;X;1;X;X;X;X;X;X;1;X;X;3;2;X;X;5;X;3;X;X;4;2;3;X;X;X;X;X;X;X;X;X;X;3;X;2;X;X;X;5;3;5;2;3;X;X;X;X;X;X;5;4;X;X;3;3;X;4;2;2;X;5;5;X;X;X;X;X;3;5;X;X;3;5;X;X;X;3;1;5;3;X;5;3;3;X;X;5;5;X;1;1;X;X;5;1;3;2;5;5;X;X;2;3;X;X;5;X;5;X;X;2;5;5;4;X;X;X;X;1;3;5;2;X
543;X;X;X;3;X;2;X;5;X;X;X;4;X;2;5;X;3;5;X;X;X;2;X;5;3;3;X;X;X;5;2;5;X;X;2;X;5;X;X;X;5;4;2;5;X;X;4;X;X;X;X;X;X;X;X;5;4;5;X;2;3;5;X;5;3;X;5;5;X;X;X;X;X;X;5;X;X;2;4;5;X;5;5;3;X;X;5;4;X;X;X;X;X;X;X;5;4;X;4;5;X;5;0;X;X;4;5;3;5;X;X;4;5;X;X;X;X;X;X;2;5;5;X;X;5;2;X;X;5;X;X;5;X;3;X;X;2;5;3;X;2;X;X;X;X;X;3;X;2;X;X;5;4;5;X;4;1;X;X;5;1;5;5;X;3;5;X;X;X;X;X;X;X;X;X;X;5;5;3;X;X;X;3;X;X;X;5;2;X;X;X;4;4;3;X;3;X;5;2;X
1618;X;4;X;X;1;X;X;X;X;3;3;X;X;X;X;X;X;4;X;X;1;3;X;3;X;X;X;X;3;X;4;1;2;3;X;1;X;X;3;2;X;4;5;4;2;X;X;2;2;3;X;X;X;3;X;X;X;X;X;X;X;3;3;X;X;4;3;X;X;X;4;X;2;X;3;X;X;4;3;X;4;X;3;X;X;5;5;X;3;3;3;X;X;2;X;X;X;3;2;2;X;3;5;2;2;X;5;X;4;2;X;3;X;X;2;1;X;X;3;2;3;1;1;2;3;X;3;X;3;X;X;3;X;X;5;3;2;X;X;X;X;X;X;2;X;X;3;2;X;X;2;1;2;3;X;2;X;X;1;X;X;X;X;X;X;X;X;X;X;2;1;X;1;3;4;1;X;2;X;X;3;3;X;X;X;X;3;X;X;3;4;X;3;X;X;X;X;2;X;X
542;2;X;X;X;0;4;X;0;X;X;X;X;5;X;X;1;X;1;X;X;X;4;X;X;X;X;X;X;1;X;2;2;3;2;4;3;X;X;5;3;X;1;X;X;2;X;X;X;4;X;4;X;X;4;X;X;2;X;X;X;1;2;4;3;X;5;2;3;X;X;X;X;3;3;X;X;2;3;X;X;1;4;1;4;4;2;X;X;X;2;X;X;X;3;X;2;X;X;X;2;2;X;3;X;3;3;X;2;2;X;2;X;X;3;X;3;2;2;4;X;X;1;X;X;X;X;3;X;X;X;X;X;X;3;X;4;X;3;X;4;1;3;X;2;4;1;4;2;X;2;4;1;3;X;X;5;X;5;3;1;4;X;1;X;X;X;X;4;1;X;X;X;X;X;3;3;X;X;4;2;X;X;X;X;X;X;X;X;3;X;4;2;X;X;2;4;X;X;X;X
1140;X;3;3;2;X;4;X;3;X;X;4;X;3;4;X;3;X;X;X;X;X;X;1;4;X;X;2;1;0;X;X;X;2;2;3;2;X;X;X;2;X;X;3;3;X;X;X;4;4;1;X;X;2;4;X;2;X;X;1;X;3;2;X;3;X;X;3;1;X;X;X;4;X;4;X;3;X;X;4;X;X;X;2;X;4;4;X;X;X;5;X;X;3;2;X;X;X;4;X;3;X;X;4;4;4;X;3;5;X;2;4;X;5;X;1;X;X;X;3;3;X;3;X;2;X;0;X;3;1;X;X;2;4;1;1;X;4;1;2;X;X;1;X;3;X;3;1;X;2;X;4;X;2;1;X;3;X;X;X;X;X;2;X;3;X;X;4;X;X;X;X;2;3;X;X;X;X;X;3;3;4;X;X;X;X;X;X;X;X;X;3;X;4;X;X;0;0;X;1;X
537;4;3;3;X;X;4;X;X;X;3;X;4;X;X;X;0;3;3;4;4;2;X;X;X;X;X;X;X;2;X;X;2;5;X;X;X;X;X;X;4;3;3;X;X;X;X;X;3;5;3;2;4;2;X;5;X;X;X;4;3;3;1;X;X;X;X;3;X;1;3;X;4;X;X;3;3;X;X;X;X;X;3;X;X;2;3;2;X;2;3;X;4;X;X;X;X;2;3;X;X;4;4;X;4;X;X;X;X;4;X;X;X;4;X;2;X;4;4;3;4;X;X;X;X;4;5;3;3;X;X;X;X;X;4;X;X;X;1;3;X;4;X;4;3;4;X;1;X;3;X;X;4;0;X;X;X;X;X;X;X;1;4;4;3;3;X;4;3;X;3;X;X;X;X;5;X;X;3;X;3;X;4;X;4;X;X;3;4;3;3;X;4;2;X;X;X;X;4;X;2
63;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;5;5;5;5;X;5;5;X;5;X;X;X;X;0;X;X;2;3;4;5;4;3;X;X;0;X;X;X;4;X;4;3;3;1;X;0;X;3;4;X;X;3;2;X;X;X;X;X;X;5;5;4;3;2;1;X;1;2;X;4;5;4;X;X;2;0;X;X;4;X;4;X;2;X;X;1;X;X;X;5;5;4;X;X;1;X;1;2;X;X;X;5;4;X;2;X;0;1;2;X;X;X;5;X;3;X;X;1;0;5;5;5;X;X;5;5;X;X;X;X;5;5;5;5;5;X;5;X;5;X;5;X;5;X;5;X;X;5;X;5;X;X;X;X;X;5;X;5;X;5;X;X;5;X;5;5;X;5;5;5;X;X;X;5;X;5;X;X;X;X;5;X;X;X;5;X;5;5
62;1;X;X;0;X;X;0;0;X;0;0;1;X;4;0;0;X;X;X;0;X;X;0;X;0;X;0;0;0;1;X;X;0;X;3;X;X;X;X;2;0;X;0;X;X;X;X;1;X;X;X;3;X;X;1;X;0;2;X;X;X;X;X;X;X;0;3;X;0;X;X;X;1;X;X;X;X;X;X;X;2;X;5;0;1;X;X;3;0;0;1;0;X;X;X;0;X;3;1;X;1;X;0;0;X;X;X;X;X;0;X;0;X;4;X;X;X;0;X;X;1;X;1;X;3;X;X;0;4;X;X;X;X;X;X;X;4;X;X;X;X;0;X;X;X;X;X;X;4;X;0;3;3;4;X;3;X;0;X;0;X;X;3;0;0;X;X;2;X;3;4;0;X;1;X;3;0;X;2;X;X;0;4;3;0;3;X;1;X;3;X;X;0;0;4;X;3;1;0;3
68;5;X;X;X;5;3;5;X;X;X;3;X;X;5;3;5;5;5;4;5;5;X;X;X;5;X;5;5;4;3;3;X;X;X;X;X;5;X;4;X;4;3;X;2;3;X;X;5;X;5;3;5;X;X;5;5;X;1;X;X;3;X;X;X;4;X;X;X;3;5;X;2;X;3;X;X;X;X;X;3;4;3;X;X;X;5;X;X;X;X;X;X;X;5;3;2;X;5;X;3;X;X;X;X;X;X;X;1;5;X;5;3;X;4;X;X;X;5;5;5;5;5;5;5;4;3;2;5;2;X;5;X;X;5;X;X;X;5;5;5;X;5;3;5;5;2;X;5;X;X;4;5;X;X;X;5;X;5;3;X;X;X;5;X;4;X;X;X;X;X;X;X;X;X;X;X;X;X;5;5;X;5;X;5;X;X;5;X;5;X;X;X;X;X;4;X;X;X;X;2
1032;X;1;2;3;X;5;X;X;X;2;X;0;X;X;3;4;X;4;X;2;X;0;X;2;3;X;5;X;X;X;X;X;1;X;X;4;X;X;3;X;X;0;X;X;X;X;X;4;X;2;X;0;X;X;X;X;X;X;3;2;1;0;1;2;X;X;X;X;X;2;X;0;X;2;3;4;X;4;X;2;X;0;X;2;X;4;X;X;X;2;X;0;1;X;3;X;5;X;4;3;3;2;1;X;X;X;3;X;X;X;X;2;X;X;X;X;X;X;5;X;3;X;X;0;X;2;X;X;5;4;X;2;X;X;1;2;X;X;5;4;3;2;X;X;X;X;X;4;X;4;3;2;X;X;X;2;3;X;X;X;X;2;1;0;X;X;3;X;X;X;X;X;1;0;X;2;X;X;5;4;3;2;X;0;1;X;3;4;5;4;X;2;1;0;X;X;3;X;5;X
69;1;X;X;0;X;X;X;0;0;X;0;0;0;0;X;X;0;0;0;0;X;X;X;X;X;0;X;X;X;0;0;0;4;0;1;0;X;X;X;X;X;X;0;0;X;0;0;0;X;2;X;X;0;3;X;X;X;X;0;X;X;0;X;0;X;X;0;X;X;0;X;X;X;3;0;0;0;X;0;0;0;X;3;X;0;X;X;X;X;X;X;X;0;X;0;0;1;0;0;0;0;X;0;X;X;X;X;0;X;X;X;X;X;1;X;0;X;0;X;X;X;0;0;X;2;0;X;X;0;X;X;X;0;0;X;X;0;X;X;X;X;0;1;0;0;0;0;X;0;0;X;0;X;X;0;0;X;X;X;2;X;0;X;X;X;0;0;0;X;X;X;X;0;X;X;X;0;0;X;0;X;0;4;X;X;0;X;X;X;X;X;X;0;X;X;0;0;X;0;X
1033;X;1;2;X;2;X;X;1;X;1;X;1;1;X;X;5;X;X;X;X;X;X;3;0;X;2;X;X;5;X;X;1;X;X;X;2;4;X;X;X;4;X;1;X;5;2;X;X;2;4;X;X;X;X;1;X;3;X;5;X;X;1;X;X;4;X;4;2;X;X;3;X;3;0;4;2;5;2;X;X;X;X;X;5;2;X;2;3;X;X;X;X;2;X;X;4;X;2;4;X;3;5;X;X;X;3;4;1;X;3;X;X;X;X;X;X;4;X;X;X;X;2;X;X;X;4;1;X;1;5;3;X;X;X;X;X;4;5;X;X;4;4;3;2;X;X;X;4;2;X;X;4;1;4;2;5;X;3;X;X;3;4;2;5;X;X;1;4;5;X;X;X;X;X;4;1;5;X;X;4;2;X;3;3;X;X;X;X;4;X;1;X;X;X;3;2;X;3;X;3
1583;4;X;X;X;X;2;X;X;X;3;X;X;5;X;X;X;X;0;5;X;X;X;X;X;X;X;X;2;3;4;5;X;X;X;2;X;X;X;X;X;4;5;X;3;2;1;0;1;X;X;X;X;X;3;3;X;1;X;1;3;4;X;4;3;X;1;X;1;X;X;4;5;5;4;3;2;X;X;1;X;X;4;5;4;X;X;X;0;X;X;X;5;4;X;X;1;X;X;X;X;4;X;X;X;3;2;1;X;X;X;X;X;X;X;X;X;X;1;X;1;X;X;X;X;5;X;3;2;X;1;X;X;1;X;X;X;X;X;X;X;1;2;3;X;5;5;X;X;X;3;3;3;3;3;X;3;3;3;X;3;3;3;X;3;X;3;3;3;3;3;3;3;3;X;X;X;3;X;X;3;3;3;3;3;X;X;X;X;X;X;X;X;3;X;3;3;3;3;3;X
70;2;4;X;X;X;X;X;1;5;X;1;X;X;3;X;X;X;X;5;X;X;2;X;X;X;X;1;3;2;X;X;3;5;X;4;2;X;X;X;X;2;4;1;X;X;2;X;1;X;0;1;X;0;X;X;X;X;X;X;1;X;X;1;X;X;X;5;X;3;X;X;0;1;2;3;4;X;X;X;X;X;0;1;2;3;4;X;X;3;X;1;X;X;X;3;4;5;X;3;X;1;X;X;X;X;4;5;X;3;X;1;0;1;X;X;4;X;4;3;2;1;X;1;2;3;4;X;X;3;2;1;0;1;X;3;X;X;4;X;2;1;X;X;X;X;X;X;X;3;2;1;0;1;X;X;X;X;X;X;X;X;1;X;X;X;X;4;5;4;X;2;X;0;X;2;3;4;X;X;X;2;X;X;X;2;3;4;5;X;X;X;X;1;0;1;X;X;X;X;X
608;4;2;2;X;2;2;2;2;2;2;2;X;X;2;2;X;2;2;2;2;X;X;2;X;X;4;X;X;0;X;X;X;X;X;X;2;3;X;X;X;X;X;X;4;X;X;X;1;5;0;X;X;3;X;1;X;X;X;2;5;1;X;X;X;1;0;X;4;3;2;X;X;X;X;X;5;X;3;2;4;5;X;0;2;X;3;4;X;2;2;2;0;1;5;X;3;X;1;0;1;3;2;2;X;3;5;X;2;4;1;4;X;X;X;X;X;X;X;2;1;X;2;X;1;4;X;5;X;2;X;4;3;3;2;1;0;X;X;5;4;X;X;X;X;X;3;X;4;4;3;X;X;3;4;5;X;X;X;4;3;X;3;X;3;4;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
1035;X;4;3;X;1;X;X;1;X;X;2;X;X;3;3;X;X;X;2;X;X;3;2;X;X;X;X;X;X;1;X;X;2;X;X;4;X;2;X;X;X;X;2;3;X;2;X;4;X;3;4;3;X;3;X;3;X;X;X;3;4;3;3;X;X;4;X;2;X;X;4;X;X;X;X;3;X;X;X;3;X;X;2;3;X;X;2;2;2;3;3;X;X;3;X;X;X;X;2;X;3;X;X;2;3;X;X;X;3;X;X;2;X;X;X;3;X;5;4;X;4;1;3;X;3;1;3;1;X;X;5;2;2;1;1;X;4;X;3;3;X;5;5;X;3;1;2;3;X;4;X;X;X;X;X;1;X;X;X;X;3;5;X;3;X;X;4;4;X;X;X;4;X;3;3;4;3;3;X;2;3;X;X;X;X;4;3;X;X;X;4;X;X;X;X;3;X;4;X;X
71;3;X;3;3;X;X;X;X;X;4;4;X;X;X;3;3;3;3;4;5;X;3;X;X;X;2;X;X;X;1;4;3;X;X;3;3;3;X;X;X;X;X;X;X;5;X;5;X;X;2;X;X;X;2;4;3;X;3;2;2;X;X;X;4;X;X;X;3;3;3;X;X;X;4;X;X;3;3;X;4;1;X;4;X;2;3;2;4;3;3;3;X;X;X;X;X;X;3;X;X;X;X;X;3;X;X;X;4;3;X;5;X;X;X;X;X;X;X;X;X;X;3;2;4;X;X;3;3;X;X;X;X;X;X;3;X;4;4;X;X;X;X;2;2;X;X;X;2;5;4;X;2;4;X;X;2;X;4;X;X;3;5;3;3;X;4;X;X;3;X;3;X;3;4;2;X;X;4;3;X;2;X;4;3;5;4;X;3;2;X;3;5;X;3;X;X;X;3;X;X
1581;X;5;X;X;X;X;X;X;X;3;4;5;X;X;X;X;X;1;X;1;2;X;5;X;X;5;X;X;2;1;0;X;X;X;4;5;X;X;X;X;2;1;X;X;X;3;4;5;X;X;4;3;X;1;X;1;X;X;4;X;X;X;3;X;X;1;0;X;X;3;X;5;X;5;4;X;2;X;0;1;X;X;X;5;X;X;X;X;2;X;0;X;2;X;X;5;X;5;4;X;2;1;0;X;2;X;4;X;X;4;X;2;2;2;2;X;X;2;2;2;2;X;2;X;2;X;2;2;X;2;X;X;2;2;2;X;2;X;2;2;X;2;2;2;X;2;2;2;X;2;2;2;2;2;X;X;X;2;X;2;X;X;2;X;X;X;X;X;X;X;3;X;1;X;1;2;X;X;5;X;5;4;3;X;X;X;X;X;X;X;X;X;X;4;X;X;X;X;1;X
1039;X;X;X;5;0;3;X;X;X;2;X;X;4;5;X;3;4;5;2;3;X;5;X;X;5;3;X;X;5;X;4;3;X;X;X;5;X;4;5;X;3;X;X;5;X;X;4;1;4;X;X;2;X;X;X;X;X;X;X;X;X;X;X;X;5;X;3;X;X;4;5;3;X;3;5;4;X;X;X;5;X;X;X;X;X;X;5;3;5;1;5;X;X;X;X;2;X;X;5;X;0;2;3;X;X;1;5;X;5;X;X;5;3;5;X;X;2;X;5;X;5;X;5;X;5;3;5;3;X;3;5;X;X;X;X;2;X;X;X;3;X;X;2;5;X;X;X;4;X;5;2;X;X;5;X;5;5;5;3;X;X;X;X;X;X;X;X;X;X;X;X;4;5;2;3;5;X;4;5;5;5;X;X;3;5;2;X;X;5;X;X;5;X;2;X;X;X;X;5;3
78;3;X;X;X;4;2;3;4;5;3;1;2;0;4;1;4;4;X;X;5;4;X;5;3;X;4;X;X;4;2;X;3;X;X;X;5;5;2;X;X;4;4;X;X;X;X;4;4;X;X;X;5;3;X;4;X;X;X;X;X;X;5;X;5;4;X;X;5;X;4;5;5;X;4;X;5;5;X;5;X;X;5;X;X;X;X;X;X;X;X;4;5;5;X;X;X;X;X;X;X;5;X;4;X;X;X;X;X;3;2;4;X;5;5;X;4;X;X;4;X;5;X;X;3;4;4;2;3;X;X;5;3;3;4;X;4;5;X;4;X;X;3;X;X;X;5;X;X;X;X;5;X;X;X;X;4;5;5;4;X;X;4;X;4;2;3;X;X;4;X;X;X;X;X;X;X;4;X;3;X;X;4;X;X;X;X;X;X;X;5;X;X;4;X;3;X;X;3;4;4
1026;4;2;2;2;X;2;X;X;X;X;X;2;2;X;2;X;2;X;2;2;X;2;X;2;3;4;5;X;X;1;2;4;X;X;X;X;3;X;5;X;1;X;X;4;X;3;4;X;X;X;2;X;3;4;1;X;X;X;X;5;1;4;2;X;X;0;5;X;3;2;1;X;0;1;X;5;X;X;X;4;X;1;X;X;4;3;4;3;X;2;X;0;1;X;X;3;3;1;0;1;X;2;X;X;3;5;X;X;X;X;4;1;4;3;X;X;X;X;2;1;5;2;X;1;4;X;5;X;X;5;X;3;3;X;X;X;2;1;5;4;3;X;X;X;X;3;4;X;4;X;4;X;X;4;X;2;X;3;4;3;X;3;5;3;4;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
1573;4;2;X;X;X;X;3;2;X;X;X;4;X;4;3;3;3;X;X;4;X;X;X;4;3;X;X;X;X;5;X;X;X;2;X;X;2;X;X;X;5;2;2;2;4;X;3;1;5;3;1;3;3;1;X;1;4;X;2;X;5;X;X;X;2;X;X;5;2;X;X;1;4;X;2;3;5;X;X;X;X;X;X;X;X;2;4;3;X;X;X;X;X;X;X;X;4;3;4;X;3;X;X;1;X;3;1;2;1;3;5;2;X;X;X;X;3;3;X;X;X;2;1;X;X;X;3;X;X;3;X;X;4;X;2;1;5;X;X;X;X;X;5;4;3;2;5;X;X;X;X;X;X;3;2;5;X;X;2;4;5;X;X;X;X;X;X;X;4;3;X;X;2;X;5;X;X;X;X;X;5;3;X;1;1;1;X;X;3;3;2;X;2;X;X;X;3;X;X;X
1027;X;X;5;4;4;4;4;4;4;5;5;3;4;4;X;X;2;3;4;4;5;X;X;5;4;5;4;3;5;X;5;5;3;4;3;4;X;4;X;4;4;3;3;X;5;X;4;X;5;X;5;5;4;X;4;X;3;X;4;3;3;X;X;2;4;4;X;X;3;X;4;4;3;4;3;3;X;1;5;X;2;5;3;X;3;X;3;3;2;3;3;X;4;3;4;3;X;X;4;2;4;X;3;3;X;3;3;5;X;X;5;X;5;5;X;4;3;3;5;X;4;3;3;X;5;5;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
1028;X;X;4;3;X;5;5;X;4;X;X;3;3;X;5;X;3;X;4;X;5;5;X;X;X;3;X;X;4;5;X;5;3;X;X;X;X;X;5;X;3;X;X;4;4;X;4;X;X;5;X;3;X;3;3;3;X;5;4;3;X;5;X;X;3;3;3;5;X;4;X;X;X;3;X;X;X;X;3;3;5;X;X;X;3;X;5;5;X;4;X;3;4;4;X;5;X;X;X;3;3;X;X;4;X;4;X;4;4;X;3;X;X;X;5;X;3;4;X;X;5;X;X;X;X;4;5;X;3;X;X;X;X;X;X;X;X;X;3;5;X;5;4;3;4;X;3;5;X;X;X;4;4;4;X;4;X;4;X;4;X;4;3;4;X;X;4;5;X;X;X;X;X;3;5;X;3;5;X;X;X;X;X;5;5;X;X;X;X;X;X;X;X;4;X;X;X;4;X;3
1568;2;X;2;X;1;X;X;1;0;2;4;1;3;X;3;1;X;X;2;X;2;2;X;X;2;2;2;X;1;X;X;X;X;X;X;X;X;2;X;X;X;X;X;1;X;X;2;5;X;X;X;X;X;X;3;X;5;X;0;X;1;1;X;X;1;X;2;X;X;X;X;5;2;1;X;3;X;X;3;X;X;1;X;X;X;X;X;X;X;X;5;2;2;1;X;X;2;2;1;3;X;X;X;X;1;X;X;1;1;X;1;2;X;3;3;4;3;X;X;X;X;X;X;X;4;X;X;X;X;X;2;4;4;2;1;X;2;X;4;X;X;4;3;1;2;X;4;X;2;1;1;X;2;4;X;X;X;X;3;X;X;1;4;5;X;X;4;3;X;4;5;X;2;2;X;X;X;3;3;X;4;X;2;X;5;X;X;X;2;X;3;X;X;X;X;4;3;2;X;X
1031;5;1;X;X;2;4;3;X;X;X;5;X;1;4;X;5;2;X;X;X;X;1;3;X;5;2;X;X;X;X;4;X;X;X;X;2;X;5;X;X;4;X;1;3;X;2;1;4;2;4;0;X;X;3;X;X;4;4;4;X;X;4;X;X;X;X;X;4;X;4;X;X;X;X;4;4;4;X;X;4;4;X;4;X;4;X;X;4;4;4;X;X;X;X;X;X;X;4;4;X;4;X;X;X;4;4;4;X;X;4;X;X;X;X;4;X;X;X;4;X;X;X;X;X;X;4;X;X;4;4;X;4;X;4;4;X;4;4;4;4;X;4;X;X;X;4;X;X;4;X;X;4;X;X;X;X;X;X;X;X;4;4;4;4;X;4;4;X;X;4;4;4;X;4;4;4;4;4;X;X;4;X;X;4;X;X;X;4;4;4;X;X;X;4;X;4;4;4;X;4
1597;X;X;X;5;X;X;0;X;4;3;X;X;X;4;X;X;X;3;X;0;4;X;1;4;X;X;X;X;0;0;X;X;X;0;0;X;0;X;X;X;X;X;X;0;X;0;0;X;X;X;0;X;2;0;X;0;X;X;X;0;X;0;1;X;X;X;X;0;X;0;0;X;0;X;X;0;X;X;X;X;X;1;0;X;0;X;X;X;0;0;X;X;0;X;0;0;0;X;X;X;X;0;0;0;X;X;0;2;0;X;0;X;0;4;X;X;0;X;0;0;X;0;X;0;X;0;5;0;0;X;X;0;X;0;X;X;X;X;X;X;0;X;0;0;X;0;X;0;0;0;0;0;0;X;X;0;X;5;0;X;X;0;0;X;X;0;0;0;X;X;X;0;X;X;0;0;X;X;0;X;X;X;0;X;X;X;0;0;X;0;X;X;X;0;0;X;0;0;X;1
624;X;4;X;4;2;2;4;X;3;3;X;X;X;3;3;2;4;X;X;X;4;3;X;X;5;X;X;X;2;X;X;X;X;X;X;3;5;X;1;2;X;3;5;2;X;2;X;X;X;4;2;X;X;X;2;4;3;X;X;X;X;X;4;X;X;X;4;4;2;X;2;X;2;X;X;X;X;2;5;2;X;3;5;X;2;4;X;X;X;X;X;5;X;3;2;X;2;X;X;2;X;X;X;X;X;2;2;3;2;X;X;3;4;X;2;4;2;2;5;X;4;2;2;3;X;4;3;X;X;4;3;X;0;5;2;2;X;4;X;1;X;X;3;3;X;X;2;X;X;X;3;X;4;3;X;X;2;5;2;2;2;2;2;X;5;X;2;X;5;5;X;X;3;2;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
1596;X;X;X;X;X;4;X;1;X;X;X;1;1;X;X;X;X;X;1;X;X;1;X;X;5;2;3;0;X;X;4;X;X;X;4;2;X;5;0;2;4;5;X;X;X;X;X;X;2;X;0;1;5;3;1;X;X;0;5;X;X;1;X;1;X;X;4;X;X;4;X;X;3;0;4;2;5;2;X;3;X;1;X;5;2;X;X;3;5;X;X;X;2;X;X;X;X;X;X;1;X;5;X;1;X;3;4;X;4;X;X;2;X;X;1;X;4;X;5;4;3;X;X;X;X;4;1;X;1;X;3;X;X;X;X;X;4;5;X;2;4;X;X;2;4;X;X;X;2;4;3;4;1;4;2;5;X;X;X;X;X;X;X;X;X;5;1;X;X;3;X;X;X;4;4;X;X;X;X;4;X;X;X;3;1;3;5;3;X;X;1;X;X;2;3;2;4;X;X;3
